country,district,year,temperature in (K)
Pakistan,Sargodha,2012,298.496351369222
Pakistan,Azad Kashmir,2012,284.4683354695638
Pakistan,F.A.T.A.,2012,290.5153544108073
Pakistan,Bannu,2012,295.8847198486328
Pakistan,Karachi,2012,298.4005635579427
Pakistan,Rawalpindi,2012,296.9295162624783
Pakistan,Larkana,2012,301.45088958740234
Pakistan,Makran,2012,297.3918667546025
Pakistan,Multan,2012,300.13662683396115
Pakistan,Zhob,2012,290.16638480292426
Pakistan,Dera Ismail Khan,2012,298.5755564371745
Pakistan,Sibi,2012,295.1804662633825
Pakistan,Mirpur Khas,2012,300.45353507995605
Pakistan,Malakand,2012,277.2694452073839
Pakistan,Mardan,2012,294.90341822306317
Pakistan,Sukkur,2012,301.13737030029296
Pakistan,Gujranwala,2012,299.0181427001953
Pakistan,Northern Areas,2012,272.11751029604955
Pakistan,Hyderabad,2012,299.6592071533203
Pakistan,Peshawar,2012,295.8726526896159
Pakistan,Bahawalpur,2013,300.99377593994143
Pakistan,Dera Ghazi Khan,2013,300.10082591663706
Pakistan,Hazara,2013,282.8368437025282
Pakistan,Faisalabad,2013,299.997873433431
Pakistan,Kalat,2013,295.82286593788547
Pakistan,Quetta,2013,294.8315924185294
Pakistan,Kohat,2013,296.6188685099284
Pakistan,Lahore,2013,299.6236063639323
Pakistan,Nasirabad,2013,300.82215300060454
Pakistan,Sargodha,2013,299.06383946736656
Pakistan,Azad Kashmir,2013,285.32764053344727
Pakistan,F.A.T.A.,2013,291.6063044230143
Pakistan,Bannu,2013,297.00895436604816
Pakistan,Karachi,2013,298.80664825439453
Pakistan,Rawalpindi,2013,297.1591512891981
Pakistan,Larkana,2013,301.9571482340495
Pakistan,Makran,2013,297.35159005059137
Pakistan,Multan,2013,300.6533134097145
Pakistan,Zhob,2013,290.92842356363934
Pakistan,Dera Ismail Khan,2013,299.43419520060223
Pakistan,Sibi,2013,295.7966478135851
Pakistan,Mirpur Khas,2013,300.89323891533746
Pakistan,Malakand,2013,278.40890884399414
Pakistan,Mardan,2013,295.3637504577637
Pakistan,Sukkur,2013,301.61312306722004
Pakistan,Gujranwala,2013,298.93156305948895
Pakistan,Northern Areas,2013,273.4559798467727
Pakistan,Hyderabad,2013,300.1156214396159
Pakistan,Peshawar,2013,296.5479380289714
Pakistan,Bahawalpur,2014,300.79117194281685
Pakistan,Dera Ghazi Khan,2014,299.84768954190343
Pakistan,Hazara,2014,282.4452239142524
Pakistan,Faisalabad,2014,299.5117650349935
Pakistan,Kalat,2014,295.6084603426749
Pakistan,Quetta,2014,294.16580129552773
Pakistan,Kohat,2014,296.22474246554907
Pakistan,Lahore,2014,299.21659698486326
Pakistan,Nasirabad,2014,300.8937548682803
Pakistan,Sargodha,2014,298.6453618367513
Pakistan,Azad Kashmir,2014,284.8068205515544
Pakistan,F.A.T.A.,2014,291.1797289530436
Pakistan,Bannu,2014,296.47646458943683
Pakistan,Karachi,2014,298.76393636067706
Pakistan,Rawalpindi,2014,297.0587518480089
Pakistan,Larkana,2014,301.9740816752116
Pakistan,Makran,2014,297.11876169840497
Pakistan,Multan,2014,300.30038270496186
Pakistan,Zhob,2014,290.80784628126355
Pakistan,Dera Ismail Khan,2014,299.10108439127606
Pakistan,Sibi,2014,295.7862192789714
Pakistan,Mirpur Khas,2014,300.90288798014325
Pakistan,Malakand,2014,278.1524353027344
Pakistan,Mardan,2014,295.2154172261556
Pakistan,Sukkur,2014,301.55775883992516
Pakistan,Gujranwala,2014,298.7905902862549
Pakistan,Northern Areas,2014,273.0097943260556
Pakistan,Hyderabad,2014,300.0117156982422
Pakistan,Peshawar,2014,296.3168360392253
Pakistan,Bahawalpur,2015,300.54897749159073
Pakistan,Dera Ghazi Khan,2015,299.796074144768
Pakistan,Hazara,2015,282.7000283135308
Pakistan,Faisalabad,2015,299.62352040608727
Pakistan,Kalat,2015,296.31573017856533
Pakistan,Quetta,2015,294.9046919080946
Pakistan,Kohat,2015,296.3967497083876
Pakistan,Lahore,2015,299.40319569905597
Pakistan,Nasirabad,2015,301.007082257952
Pakistan,Sargodha,2015,298.9186627705892
Pakistan,Azad Kashmir,2015,285.04098320007324
Pakistan,F.A.T.A.,2015,291.45224533081057
Pakistan,Bannu,2015,296.74656041463214
Pakistan,Karachi,2015,299.15095774332684
Pakistan,Rawalpindi,2015,297.22322845458984
Pakistan,Larkana,2015,302.0522683461507
Pakistan,Makran,2015,298.16174330534756
Pakistan,Multan,2015,300.05696541922435
Pakistan,Zhob,2015,290.99462127685547
Pakistan,Dera Ismail Khan,2015,299.32740147908527
Pakistan,Sibi,2015,295.9162518536603
Pakistan,Mirpur Khas,2015,301.0164383782281
Pakistan,Malakand,2015,278.5071018360279
Pakistan,Mardan,2015,295.2244249979655
Pakistan,Sukkur,2015,301.65512517293297
Pakistan,Gujranwala,2015,298.96885045369464
Pakistan,Northern Areas,2015,273.5595205397833
Pakistan,Hyderabad,2015,300.3570064968533
Pakistan,Peshawar,2015,296.3507258097331
Pakistan,Bahawalpur,2016,302.08775499131946
Pakistan,Dera Ghazi Khan,2016,301.30731894753194
Pakistan,Hazara,2016,283.91465293036566
Pakistan,Faisalabad,2016,301.20919138590494
Pakistan,Kalat,2016,296.97286973919785
Pakistan,Quetta,2016,295.7452823497631
Pakistan,Kohat,2016,297.8390392727322
Pakistan,Lahore,2016,300.8266789754232
Pakistan,Nasirabad,2016,302.25790114629837
Pakistan,Sargodha,2016,300.29128341674806
Pakistan,Azad Kashmir,2016,286.3456560770671
Pakistan,F.A.T.A.,2016,292.80211741129557
Pakistan,Bannu,2016,298.01019795735675
Pakistan,Karachi,2016,299.1655019124349
Pakistan,Rawalpindi,2016,298.691224416097
Pakistan,Larkana,2016,303.2039877573649
Pakistan,Makran,2016,298.52258682250977
Pakistan,Multan,2016,301.8386466616676
Pakistan,Zhob,2016,292.24421882629395
Pakistan,Dera Ismail Khan,2016,300.5702311197917
Pakistan,Sibi,2016,297.17880475079573
Pakistan,Mirpur Khas,2016,301.5648261176215
Pakistan,Malakand,2016,279.6869303385417
Pakistan,Mardan,2016,296.58663813273114
Pakistan,Sukkur,2016,302.59022064208983
Pakistan,Gujranwala,2016,300.2095476786296
Pakistan,Northern Areas,2016,274.61995515369233
Pakistan,Hyderabad,2016,300.71942630343966
Pakistan,Peshawar,2016,297.77793884277344
Pakistan,Bahawalpur,2017,301.47239379882814
Pakistan,Dera Ghazi Khan,2017,300.57730195016575
Pakistan,Hazara,2017,283.02026070488824
Pakistan,Faisalabad,2017,300.46809743245444
Pakistan,Kalat,2017,296.42531666002776
Pakistan,Quetta,2017,295.24917376482927
Pakistan,Kohat,2017,297.2101245456272
Pakistan,Lahore,2017,300.16611328125
Pakistan,Nasirabad,2017,301.5083233061291
Pakistan,Sargodha,2017,299.57237040201824
Pakistan,Azad Kashmir,2017,285.3658962249756
Pakistan,F.A.T.A.,2017,292.117111714681
Pakistan,Bannu,2017,297.5399335225423
Pakistan,Karachi,2017,298.87190500895184
Pakistan,Rawalpindi,2017,297.9046334160699
Pakistan,Larkana,2017,302.61511548360187
Pakistan,Makran,2017,298.1635452553078
Pakistan,Multan,2017,301.1306319463821
Pakistan,Zhob,2017,291.42588149176703
Pakistan,Dera Ismail Khan,2017,299.9856719970703
Pakistan,Sibi,2017,296.3376332035771
Pakistan,Mirpur Khas,2017,300.9909856584337
Pakistan,Malakand,2017,278.75812050148295
Pakistan,Mardan,2017,295.84128697713214
Pakistan,Sukkur,2017,302.09180374145507
Pakistan,Gujranwala,2017,299.48967297871906
Pakistan,Northern Areas,2017,273.6351347423735
Pakistan,Hyderabad,2017,300.2709157307943
Pakistan,Peshawar,2017,297.1272201538086
Pakistan,Bahawalpur,2018,301.7061477661133
Pakistan,Dera Ghazi Khan,2018,300.84103416674066
Pakistan,Hazara,2018,283.0656378004286
Pakistan,Faisalabad,2018,300.42620849609375
Pakistan,Kalat,2018,296.938700625771
Pakistan,Quetta,2018,295.56787406073676
Pakistan,Kohat,2018,297.15966457790796
Pakistan,Lahore,2018,299.9839762369792
Pakistan,Nasirabad,2018,302.05795324416385
Pakistan,Sargodha,2018,299.61191279093424
Pakistan,Azad Kashmir,2018,285.3845036824544
Pakistan,F.A.T.A.,2018,292.3851666768392
Pakistan,Bannu,2018,297.73208745320636
Pakistan,Karachi,2018,299.23702239990234
Pakistan,Rawalpindi,2018,297.82723236083984
Pakistan,Larkana,2018,303.0525182088216
Pakistan,Makran,2018,298.5662703337493
Pakistan,Multan,2018,301.1423292614165
Pakistan,Zhob,2018,291.85775078667535
Pakistan,Dera Ismail Khan,2018,300.21359888712567
Pakistan,Sibi,2018,296.8296989158348
Pakistan,Mirpur Khas,2018,301.77635828653973
Pakistan,Malakand,2018,278.85006120469836
Pakistan,Mardan,2018,295.7061589558919
Pakistan,Sukkur,2018,302.553013865153
Pakistan,Gujranwala,2018,299.3354098002116
Pakistan,Northern Areas,2018,273.74005126953125
Pakistan,Hyderabad,2018,300.86688520643446
Pakistan,Peshawar,2018,296.8296178181966
Pakistan,Bahawalpur,2019,300.6488501654731
Pakistan,Dera Ghazi Khan,2019,299.4880794178356
Pakistan,Hazara,2019,281.83259921603735
Pakistan,Faisalabad,2019,299.40626831054686
Pakistan,Kalat,2019,295.5693290442751
Pakistan,Quetta,2019,294.2792300471553
Pakistan,Kohat,2019,295.95075141059027
Pakistan,Lahore,2019,298.8806879679362
Pakistan,Nasirabad,2019,300.4131604149228
Pakistan,Sargodha,2019,298.48778966267906
Pakistan,Azad Kashmir,2019,284.1952756245931
Pakistan,F.A.T.A.,2019,290.9960418701172
Pakistan,Bannu,2019,296.3774058024089
Pakistan,Karachi,2019,298.7331949869792
Pakistan,Rawalpindi,2019,296.6285014682346
Pakistan,Larkana,2019,301.50722376505536
Pakistan,Makran,2019,297.58950424194336
Pakistan,Multan,2019,300.10353088378906
Pakistan,Zhob,2019,290.3219534556071
Pakistan,Dera Ismail Khan,2019,298.8813654581706
Pakistan,Sibi,2019,295.203163712113
Pakistan,Mirpur Khas,2019,300.6419571770562
Pakistan,Malakand,2019,277.7904889142072
Pakistan,Mardan,2019,294.4755554199219
Pakistan,Sukkur,2019,301.1735257466634
Pakistan,Gujranwala,2019,298.2090714772542
Pakistan,Northern Areas,2019,272.4710802350725
Pakistan,Hyderabad,2019,299.7312189737956
Pakistan,Peshawar,2019,295.7903544108073
Pakistan,Bahawalpur,2020,300.20587582058374
Pakistan,Dera Ghazi Khan,2020,298.47670445297706
Pakistan,Hazara,2020,281.192864312066
Pakistan,Faisalabad,2020,298.3067469278971
Pakistan,Kalat,2020,295.04043886954327
Pakistan,Quetta,2020,293.3413887023926
Pakistan,Kohat,2020,294.5806766086155
Pakistan,Lahore,2020,298.0639709472656
Pakistan,Nasirabad,2020,299.660519191197
Pakistan,Sargodha,2020,297.07822392781577
Pakistan,Azad Kashmir,2020,283.8611145019531
Pakistan,F.A.T.A.,2020,290.28422724405925
Pakistan,Bannu,2020,295.3348197937012
Pakistan,Karachi,2020,298.81189219156903
Pakistan,Rawalpindi,2020,295.2495625813802
Pakistan,Larkana,2020,300.83915519714355
Pakistan,Makran,2020,297.112149839048
Pakistan,Multan,2020,299.3364820934477
Pakistan,Zhob,2020,289.47341516282825
Pakistan,Dera Ismail Khan,2020,297.7408167521159
Pakistan,Sibi,2020,294.4389834933811
Pakistan,Mirpur Khas,2020,300.45271004570856
Pakistan,Malakand,2020,277.17370266384546
Pakistan,Mardan,2020,293.56299591064453
Pakistan,Sukkur,2020,300.76914138793944
Pakistan,Gujranwala,2020,297.12712542215985
Pakistan,Northern Areas,2020,272.0357404436384
Pakistan,Hyderabad,2020,299.6052437676324
Pakistan,Peshawar,2020,294.4906997680664
Pakistan,Bahawalpur,2021,303.0585021972656
Pakistan,Dera Ghazi Khan,2021,302.1561217645202
Pakistan,Hazara,2021,283.7290926332827
Pakistan,Faisalabad,2021,301.68121066623263
Pakistan,Kalat,2021,298.0921887849507
Pakistan,Quetta,2021,297.13430032612365
Pakistan,Kohat,2021,298.02733922887734
Pakistan,Lahore,2021,301.11795518663195
Pakistan,Nasirabad,2021,303.5584082225012
Pakistan,Sargodha,2021,300.65203789605033
Pakistan,Azad Kashmir,2021,286.3050537109375
Pakistan,F.A.T.A.,2021,293.5802269829644
Pakistan,Bannu,2021,298.8009151882595
Pakistan,Karachi,2021,299.7319810655382
Pakistan,Rawalpindi,2021,298.4969386348018
Pakistan,Larkana,2021,304.528448316786
Pakistan,Makran,2021,299.40814472716534
Pakistan,Multan,2021,302.5027809748574
Pakistan,Zhob,2021,293.23922390407984
Pakistan,Dera Ismail Khan,2021,301.4055430094401
Pakistan,Sibi,2021,298.31811071325234
Pakistan,Mirpur Khas,2021,302.32215711805554
Pakistan,Malakand,2021,279.67377650884936
Pakistan,Mardan,2021,296.49510192871094
Pakistan,Sukkur,2021,303.67943895128036
Pakistan,Gujranwala,2021,300.2572496202257
Pakistan,Northern Areas,2021,274.29368470207095
Pakistan,Hyderabad,2021,301.4798405400029
Pakistan,Peshawar,2021,297.69525146484375
Afghanistan,Panj wayi,1980,294.1066131591797
Afghanistan,Balkh,1980,290.40941492716473
Afghanistan,Malestan,1980,278.8366343180339
Afghanistan,Faryab,1980,288.06039386325415
Afghanistan,Gizab,1980,285.18035380045575
Afghanistan,Kohistanat,1980,278.98087819417316
Afghanistan,Mahmud-e- Raqi,1980,283.1984125773112
Afghanistan,Khash Rod,1980,296.1772880554199
Afghanistan,Jawand,1980,284.10761006673175
Afghanistan,Yakawlang,1980,276.0562210083008
Afghanistan,Garm Ser,1980,295.35467020670575
Afghanistan,Qala-e-Naw,1980,288.22669219970703
Afghanistan,Reg(khan Neshin),1980,296.3190180460612
Afghanistan,Garziwan,1980,281.9131215413411
Afghanistan,Khwaja Sabzposh,1980,289.681635538737
Afghanistan,Arghandab,1980,286.8484344482422
Afghanistan,Kishindeh,1980,286.1971689860026
Afghanistan,Lashkar Gah,1980,295.4579162597656
Afghanistan,Dawlat Yar,1980,279.6821111043294
Afghanistan,Markaz-e-Behsud,1980,276.7741928100586
Afghanistan,Baghran,1980,287.9304478963216
Afghanistan,Shah Wali Kot,1980,291.6947275797526
Afghanistan,Saghar,1980,284.73866017659503
Afghanistan,Shiberghan,1980,291.67767842610675
Afghanistan,Takhar,1980,289.8593457539876
Afghanistan,Ali Abad,1980,291.69034576416016
Afghanistan,Ajrestan,1980,281.85023244222003
Afghanistan,Ghorak,1980,293.8791681925456
Afghanistan,Hilmand,1980,294.5913617003198
Afghanistan,Bangi,1980,288.031010945638
Afghanistan,Paktya,1980,283.8140640258789
Afghanistan,Bamyan,1980,277.5873825073242
Afghanistan,Pasaband,1980,283.19559987386066
Afghanistan,Kabul,1980,285.8782246907552
Afghanistan,Nad-e-Ali,1980,295.6605224609375
Afghanistan,Paktika,1980,286.24926376342773
Afghanistan,Bagrami,1980,285.8782246907552
Afghanistan,Logar,1980,283.1419448852539
Afghanistan,Almar,1980,290.8770980834961
Afghanistan,Jaghatu,1980,282.52599080403644
Afghanistan,Tolak,1980,282.20177968343097
Afghanistan,Yahya Khel,1980,285.27533467610675
Afghanistan,Pur Chaman,1980,286.8804016113281
Afghanistan,Shindand,1980,286.0317153930664
Afghanistan,Saydabad,1980,283.6427230834961
Afghanistan,Qaysar,1980,282.7904103597005
Afghanistan,Khas Uruzgan,1980,282.4017333984375
Afghanistan,Parwan,1980,276.5456085205078
Afghanistan,Chisht-e-Sharif,1980,281.6350161234538
Afghanistan,Khoshi,1980,283.1419448852539
Afghanistan,Daman,1980,293.713628133138
Afghanistan,Darah Suf-e- Payin,1980,284.24144236246747
Afghanistan,Qalat,1980,289.7661488850911
Afghanistan,Fayz Abad,1980,291.3088022867839
Afghanistan,Syah Gerd,1980,276.5456085205078
Afghanistan,Deh Yak,1980,284.2127634684245
Afghanistan,Dawlat Abad,1980,291.93228403727215
Afghanistan,Panjab,1980,277.2406946818034
Afghanistan,Imam Saheb,1980,292.5444819132487
Afghanistan,Ab Band,1980,286.38093821207684
Afghanistan,Du Lina,1980,280.3275680541992
Afghanistan,Wor Mamay,1980,287.594482421875
Afghanistan,Nawur,1980,279.21485137939453
Afghanistan,Baghlan,1980,283.0063584645589
Afghanistan,kiti,1980,285.46475982666016
Afghanistan,Shibar,1980,277.0129572550456
Afghanistan,Jaghuri,1980,283.5548375447591
Afghanistan,Farsi,1980,283.4310251871745
Afghanistan,Pul-e-Hesar,1980,278.0910059611003
Afghanistan,Kunduz,1980,292.1174138387044
Afghanistan,Bala Buluk,1980,293.1541582743327
Afghanistan,Gulestan,1980,291.58079528808594
Afghanistan,Daykundi,1980,283.2151044209798
Afghanistan,Farah,1980,289.61360507541235
Afghanistan,Uruzgan,1980,286.4141852060954
Afghanistan,Chahar Sadra,1980,280.7470067342122
Afghanistan,Khulm,1980,292.3587137858073
Afghanistan,Samangan,1980,284.7584563361274
Afghanistan,Maywand,1980,294.4886296590169
Afghanistan,Chora,1980,287.1475003560384
Afghanistan,Hirat,1980,283.1553026835124
Afghanistan,Sayghan,1980,276.9014307657878
Afghanistan,Naw Zad,1980,292.9310137430827
Afghanistan,Deh shu,1980,295.4671567281087
Afghanistan,Gardez,1980,283.8140640258789
Afghanistan,Shah Joy,1980,287.2509282430013
Afghanistan,Gomal,1980,285.7985560099284
Afghanistan,Khuram wa Sarbagh,1980,283.5846659342448
Afghanistan,Khwaja Hejran,1980,281.8757553100586
Afghanistan,Nesh,1980,290.68985748291016
Afghanistan,Khakrez,1980,291.49560546875
Afghanistan,Waras,1980,280.7256088256836
Afghanistan,Maydan Wardak,1980,279.262456258138
Afghanistan,Kapisa,1980,283.1984125773112
Afghanistan,Waza Khah,1980,286.56517537434894
Afghanistan,Balkh Ab,1980,279.08355204264325
Afghanistan,Chakhansur,1980,296.0641326904297
Afghanistan,Bala Murghab,1980,289.16883087158203
Afghanistan,Lal Wa Sarjangal,1980,278.33434041341144
Afghanistan,Dila,1980,286.4486312866211
Afghanistan,Reg,1980,294.92713991800946
Afghanistan,Ashtarlay,1980,281.0841344197591
Afghanistan,Shor Abak,1980,293.4270553588867
Afghanistan,Khwaja Du Koh,1980,291.79247283935547
Afghanistan,Obe,1980,285.92015329996747
Afghanistan,Naw Bahar,1980,287.4600321451823
Afghanistan,Arghistan,1980,291.6100705464681
Afghanistan,Sang-e-Takht,1980,281.13116963704425
Afghanistan,Sholgareh,1980,290.73043568929035
Afghanistan,Hesa Awal-e- Behsud,1980,276.9584248860677
Afghanistan,Ghor,1980,281.12426935831706
Afghanistan,Spin Boldak,1980,292.9129409790039
Afghanistan,Badghis,1980,286.4435823228624
Afghanistan,Dushi,1980,281.56422170003253
Afghanistan,Shahrak,1980,281.11209360758465
Afghanistan,Chaghcharan,1980,279.4832814534505
Afghanistan,Mardyan,1980,292.1119867960612
Afghanistan,Nimroz,1980,296.13956960042316
Afghanistan,Jawzjan,1980,291.72273508707684
Afghanistan,Kandahar,1980,293.11047001888875
Afghanistan,Sozma Qala,1980,286.8476867675781
Afghanistan,Sayad,1980,287.3572133382161
Afghanistan,Ruy-e-Du Ab,1980,280.31115468343097
Afghanistan,Sari Pul,1980,281.7051811218262
Afghanistan,Feroz Nakhchir,1980,289.6243718465169
Afghanistan,Pul-e- khumri,1980,290.49445088704425
Afghanistan,Qadis,1980,287.2425231933594
Afghanistan,Jalrez,1980,279.6744842529297
Afghanistan,Hazrat Sultan,1980,290.47794850667316
Afghanistan,Ghazni,1980,281.9738874435425
Afghanistan,Shahid-e-Hassas,1980,288.9600067138672
Afghanistan,Gian,1980,285.8134028116862
Afghanistan,Maruf,1980,287.35477956136066
Afghanistan,Zabul,1980,287.8313859303792
Afghanistan,Khwaja Ghar,1980,291.6876805623372
Afghanistan,Taywarah,1980,282.6839777628581
Afghanistan,Kajaki,1980,292.36864217122394
Afghanistan,Wa Sher,1980,295.07322184244794
Afghanistan,Qorghan,1980,291.58687082926434
Afghanistan,Panj wayi,1981,293.72960154215497
Afghanistan,Balkh,1981,290.2064329783122
Afghanistan,Malestan,1981,278.45605214436847
Afghanistan,Faryab,1981,288.0102810329861
Afghanistan,Gizab,1981,284.7306416829427
Afghanistan,Kohistanat,1981,278.4085235595703
Afghanistan,Mahmud-e- Raqi,1981,282.59747823079425
Afghanistan,Khash Rod,1981,295.80069732666016
Afghanistan,Jawand,1981,283.55848439534503
Afghanistan,Yakawlang,1981,275.6055196126302
Afghanistan,Garm Ser,1981,294.8462778727214
Afghanistan,Qala-e-Naw,1981,288.1413269042969
Afghanistan,Reg(khan Neshin),1981,295.8935076395671
Afghanistan,Garziwan,1981,281.37435658772785
Afghanistan,Khwaja Sabzposh,1981,289.6158167521159
Afghanistan,Arghandab,1981,286.5147933959961
Afghanistan,Kishindeh,1981,285.7039540608724
Afghanistan,Lashkar Gah,1981,295.18822224934894
Afghanistan,Dawlat Yar,1981,279.14971415201825
Afghanistan,Markaz-e-Behsud,1981,276.2839762369792
Afghanistan,Baghran,1981,287.4689763387044
Afghanistan,Shah Wali Kot,1981,291.35122934977215
Afghanistan,Saghar,1981,284.1061248779297
Afghanistan,Shiberghan,1981,291.9652735392253
Afghanistan,Takhar,1981,289.5623842875163
Afghanistan,Ali Abad,1981,291.6622314453125
Afghanistan,Ajrestan,1981,281.4047393798828
Afghanistan,Ghorak,1981,293.61713155110675
Afghanistan,Hilmand,1981,294.15315022188076
Afghanistan,Bangi,1981,287.62052663167316
Afghanistan,Paktya,1981,283.3462956746419
Afghanistan,Bamyan,1981,277.12862904866535
Afghanistan,Pasaband,1981,282.66884358723956
Afghanistan,Kabul,1981,285.3224156697591
Afghanistan,Nad-e-Ali,1981,295.36512756347656
Afghanistan,Paktika,1981,285.864129808214
Afghanistan,Bagrami,1981,285.3224156697591
Afghanistan,Logar,1981,282.60331471761066
Afghanistan,Almar,1981,291.0123341878255
Afghanistan,Jaghatu,1981,282.18944040934247
Afghanistan,Tolak,1981,281.53763071695965
Afghanistan,Yahya Khel,1981,284.86877187093097
Afghanistan,Pur Chaman,1981,286.36827723185223
Afghanistan,Shindand,1981,285.3113072713216
Afghanistan,Saydabad,1981,283.21742248535156
Afghanistan,Qaysar,1981,282.35119374593097
Afghanistan,Khas Uruzgan,1981,281.9942118326823
Afghanistan,Parwan,1981,275.9398727416992
Afghanistan,Chisht-e-Sharif,1981,280.99803670247394
Afghanistan,Khoshi,1981,282.60331471761066
Afghanistan,Daman,1981,293.32921600341797
Afghanistan,Darah Suf-e- Payin,1981,283.6288655598958
