country,district,year,PRECTOTLAND kg m-2 s-1
Serbia,Pirotski okrug,1998,2.0449549395631507e-05
Serbia,Pomoravski okrug,1998,2.181773247701985e-05
Serbia,Borski okrug,1998,2.028800716488783e-05
Serbia,Kosovskomitrovicki okrug,1998,2.4983111059944377e-05
Serbia,Nisavski okrug,1998,1.9724631740407887e-05
Serbia,Macvanski okrug,1998,2.515384483706729e-05
Serbia,Juznobacki okrug,1998,2.1741432100336358e-05
Serbia,Jablanicki okrug,1998,2.0795847008815997e-05
Serbia,Rasinski okrug,1998,2.2091559617537673e-05
Serbia,Zajecarski,1998,1.9371470282242793e-05
Serbia,Kolubarski okrug,1998,2.5149001189321773e-05
Serbia,Srednjebanatski okrug,1998,1.9142182102581103e-05
Serbia,Sumadijski okrug,1998,2.3128024426196962e-05
Serbia,Severnobanatski okrug,1998,2.0484107865495062e-05
Serbia,Sremski,1998,2.3320029501120477e-05
Serbia,Prizrenski okrug,1998,2.7644848200890067e-05
Serbia,Branicevski okrug,1998,2.0799226233150698e-05
Serbia,Toplicki okrug,1999,2.1521191976761303e-05
Serbia,Kosovski okrug,1999,2.216155347885736e-05
Serbia,Severnobacki okrug,1999,2.5380417417311366e-05
Serbia,Pcinjski okrug,1999,1.896563947647836e-05
Serbia,Moravicki okrug,1999,3.032459438322298e-05
Serbia,Grad Beograd,1999,2.743087334680341e-05
Serbia,Zlatiborski okrug,1999,3.0073399554532267e-05
Serbia,Juznobanatski okrug,1999,2.6392933919162766e-05
Serbia,Raski okrug,1999,2.5241605652265913e-05
Serbia,Pirotski okrug,1999,1.8766833746476487e-05
Serbia,Pomoravski okrug,1999,2.3349637250665484e-05
Serbia,Borski okrug,1999,2.0772535745036988e-05
Serbia,Kosovskomitrovicki okrug,1999,2.6830195575181886e-05
Serbia,Nisavski okrug,1999,1.89383183389285e-05
Serbia,Macvanski okrug,1999,2.9000797463633415e-05
Serbia,Juznobacki okrug,1999,2.5316498365334104e-05
Serbia,Jablanicki okrug,1999,1.8302627528715083e-05
Serbia,Rasinski okrug,1999,2.1970369760519286e-05
Serbia,Zajecarski,1999,1.8553081146856067e-05
Serbia,Kolubarski okrug,1999,2.8376352731858862e-05
Serbia,Srednjebanatski okrug,1999,2.4489067648403307e-05
Serbia,Sumadijski okrug,1999,2.521557239592514e-05
Serbia,Severnobanatski okrug,1999,2.435845464334976e-05
Serbia,Sremski,1999,2.6840820640848682e-05
Serbia,Prizrenski okrug,1999,2.7896018047732537e-05
Serbia,Branicevski okrug,1999,2.3240422496388174e-05
Serbia,Toplicki okrug,2000,1.5477697905355273e-05
Serbia,Kosovski okrug,2000,1.6720717182616696e-05
Serbia,Severnobacki okrug,2000,8.755505816014795e-06
Serbia,Pcinjski okrug,2000,1.1542671151720807e-05
Serbia,Moravicki okrug,2000,2.0117398210099207e-05
Serbia,Grad Beograd,2000,1.3155230169796065e-05
Serbia,Zlatiborski okrug,2000,1.899062710113913e-05
Serbia,Juznobanatski okrug,2000,1.0193909335148237e-05
Serbia,Raski okrug,2000,1.6902586617758193e-05
Serbia,Pirotski okrug,2000,1.0549168380169505e-05
Serbia,Pomoravski okrug,2000,1.3904755769110642e-05
Serbia,Borski okrug,2000,1.239370647561818e-05
Serbia,Kosovskomitrovicki okrug,2000,2.0830459488665712e-05
Serbia,Nisavski okrug,2000,1.2325094291782474e-05
Serbia,Macvanski okrug,2000,1.5675983319319977e-05
Serbia,Juznobacki okrug,2000,9.68327792989005e-06
Serbia,Jablanicki okrug,2000,1.1851727808339282e-05
Serbia,Rasinski okrug,2000,1.4768593786327086e-05
Serbia,Zajecarski,2000,1.0667056942563017e-05
Serbia,Kolubarski okrug,2000,1.5501905232609107e-05
Serbia,Srednjebanatski okrug,2000,8.366614759817518e-06
Serbia,Sumadijski okrug,2000,1.4495072658801985e-05
Serbia,Severnobanatski okrug,2000,8.501812709393874e-06
Serbia,Sremski,2000,1.2183624702924137e-05
Serbia,Prizrenski okrug,2000,2.2360832108325734e-05
Serbia,Branicevski okrug,2000,1.2324571168608066e-05
Serbia,Toplicki okrug,2001,2.4462942789978587e-05
Serbia,Kosovski okrug,2001,2.2571726614116648e-05
Serbia,Severnobacki okrug,2001,2.225966679627847e-05
Serbia,Pcinjski okrug,2001,1.785089825571499e-05
Serbia,Moravicki okrug,2001,2.9579307128497272e-05
Serbia,Grad Beograd,2001,2.6785607191628616e-05
Serbia,Zlatiborski okrug,2001,2.8747278106817158e-05
Serbia,Juznobanatski okrug,2001,2.4331334916934583e-05
Serbia,Raski okrug,2001,2.740166890921911e-05
Serbia,Pirotski okrug,2001,1.9114658898169682e-05
Serbia,Pomoravski okrug,2001,2.470863964178073e-05
Serbia,Borski okrug,2001,2.1305216889860252e-05
Serbia,Kosovskomitrovicki okrug,2001,3.0381723010779955e-05
Serbia,Nisavski okrug,2001,2.1761110293382223e-05
Serbia,Macvanski okrug,2001,3.121439734865561e-05
Serbia,Juznobacki okrug,2001,2.528524940495183e-05
Serbia,Jablanicki okrug,2001,2.011945505417698e-05
Serbia,Rasinski okrug,2001,2.507843393444947e-05
Serbia,Zajecarski,2001,1.9273298337828413e-05
Serbia,Kolubarski okrug,2001,3.15035249511079e-05
Serbia,Srednjebanatski okrug,2001,2.2154526151643398e-05
Serbia,Sumadijski okrug,2001,2.5839981481941738e-05
Serbia,Severnobanatski okrug,2001,2.15765834489111e-05
Serbia,Sremski,2001,2.9252196866508877e-05
Serbia,Prizrenski okrug,2001,2.6996427934516338e-05
Serbia,Branicevski okrug,2001,2.275818463489306e-05
Serbia,Toplicki okrug,2002,2.3858651116862952e-05
Serbia,Kosovski okrug,2002,2.490158764677138e-05
Serbia,Severnobacki okrug,2002,1.414229774804691e-05
Serbia,Pcinjski okrug,2002,2.2380102793325327e-05
Serbia,Moravicki okrug,2002,2.3396204113623753e-05
Serbia,Grad Beograd,2002,1.993671926972714e-05
Serbia,Zlatiborski okrug,2002,2.2631247577227973e-05
Serbia,Juznobanatski okrug,2002,1.654355564433274e-05
Serbia,Raski okrug,2002,2.3364513678340395e-05
Serbia,Pirotski okrug,2002,2.064558909348572e-05
Serbia,Pomoravski okrug,2002,2.1149024575114103e-05
Serbia,Borski okrug,2002,2.00521399795169e-05
Serbia,Kosovskomitrovicki okrug,2002,2.6006523434792446e-05
Serbia,Nisavski okrug,2002,2.0396354846260085e-05
Serbia,Macvanski okrug,2002,2.313257706608359e-05
Serbia,Juznobacki okrug,2002,1.555505332315003e-05
Serbia,Jablanicki okrug,2002,2.1308505186349672e-05
Serbia,Rasinski okrug,2002,2.2255368984739714e-05
Serbia,Zajecarski,2002,1.957861893491971e-05
Serbia,Kolubarski okrug,2002,2.3437898561932495e-05
Serbia,Srednjebanatski okrug,2002,1.4055307264489632e-05
Serbia,Sumadijski okrug,2002,2.136425167359827e-05
Serbia,Severnobanatski okrug,2002,1.353988574829638e-05
Serbia,Sremski,2002,1.9232919794376357e-05
Serbia,Prizrenski okrug,2002,2.7811122085097394e-05
Serbia,Branicevski okrug,2002,1.931257240528339e-05
Serbia,Toplicki okrug,2003,1.8581435506901142e-05
Serbia,Kosovski okrug,2003,1.9456279976188322e-05
Serbia,Severnobacki okrug,2003,1.5111870520723159e-05
Serbia,Pcinjski okrug,2003,1.6456977090980224e-05
Serbia,Moravicki okrug,2003,2.4755170580290394e-05
Serbia,Grad Beograd,2003,1.7108583420090264e-05
Serbia,Zlatiborski okrug,2003,2.2500161275572515e-05
Serbia,Juznobanatski okrug,2003,1.6592116330525917e-05
Serbia,Raski okrug,2003,2.0301570559371702e-05
Serbia,Pirotski okrug,2003,1.845281901623351e-05
Serbia,Pomoravski okrug,2003,1.781239116442161e-05
Serbia,Borski okrug,2003,1.8220957294041223e-05
Serbia,Kosovskomitrovicki okrug,2003,2.5183018900914395e-05
Serbia,Nisavski okrug,2003,1.7648217651513834e-05
Serbia,Macvanski okrug,2003,1.914350656701597e-05
Serbia,Juznobacki okrug,2003,1.5907164494708167e-05
Serbia,Jablanicki okrug,2003,1.6571429526823778e-05
Serbia,Rasinski okrug,2003,1.805273700148133e-05
Serbia,Zajecarski,2003,1.847005406539913e-05
Serbia,Kolubarski okrug,2003,1.893515355138536e-05
Serbia,Srednjebanatski okrug,2003,1.607308087026027e-05
Serbia,Sumadijski okrug,2003,1.7611432043275323e-05
Serbia,Severnobanatski okrug,2003,1.5318151101685453e-05
Serbia,Sremski,2003,1.7288609244658915e-05
Serbia,Prizrenski okrug,2003,2.6441444774384494e-05
Serbia,Branicevski okrug,2003,1.7909175056334765e-05
Serbia,Toplicki okrug,2004,2.5236791067369047e-05
Serbia,Kosovski okrug,2004,2.9078619702414528e-05
Serbia,Severnobacki okrug,2004,2.3083458102340074e-05
Serbia,Pcinjski okrug,2004,2.0971315309284673e-05
Serbia,Moravicki okrug,2004,2.9411588248725213e-05
Serbia,Grad Beograd,2004,2.4202941681685594e-05
Serbia,Zlatiborski okrug,2004,2.7821458914014798e-05
Serbia,Juznobanatski okrug,2004,2.3229096410810342e-05
Serbia,Raski okrug,2004,2.603622403347055e-05
Serbia,Pirotski okrug,2004,2.026773922058179e-05
Serbia,Pomoravski okrug,2004,2.4339453986930025e-05
Serbia,Borski okrug,2004,2.3455564878600633e-05
Serbia,Kosovskomitrovicki okrug,2004,3.1889519486970706e-05
Serbia,Nisavski okrug,2004,2.3092948708405416e-05
Serbia,Macvanski okrug,2004,2.7723520250936307e-05
Serbia,Juznobacki okrug,2004,2.5006160285126057e-05
Serbia,Jablanicki okrug,2004,2.1888160572106326e-05
Serbia,Rasinski okrug,2004,2.4421308138023573e-05
Serbia,Zajecarski,2004,2.109993167898734e-05
Serbia,Kolubarski okrug,2004,2.7264077797292085e-05
Serbia,Srednjebanatski okrug,2004,2.224808925586613e-05
Serbia,Sumadijski okrug,2004,2.3973742365728178e-05
Serbia,Severnobanatski okrug,2004,2.182118667373302e-05
Serbia,Sremski,2004,2.734299264323619e-05
Serbia,Prizrenski okrug,2004,3.879254173237238e-05
Serbia,Branicevski okrug,2004,2.322025996063944e-05
Serbia,Toplicki okrug,2005,2.5570667157188094e-05
Serbia,Kosovski okrug,2005,2.7794873302565122e-05
Serbia,Severnobacki okrug,2005,2.3587313330479404e-05
Serbia,Pcinjski okrug,2005,2.2405804960120197e-05
Serbia,Moravicki okrug,2005,3.323804270566501e-05
Serbia,Grad Beograd,2005,2.6551537747863993e-05
Serbia,Zlatiborski okrug,2005,3.201933377412884e-05
Serbia,Juznobanatski okrug,2005,2.4457479888978337e-05
Serbia,Raski okrug,2005,2.8201343313453847e-05
Serbia,Pirotski okrug,2005,2.5929547339756304e-05
Serbia,Pomoravski okrug,2005,2.7114349661139908e-05
Serbia,Borski okrug,2005,2.723186581433903e-05
Serbia,Kosovskomitrovicki okrug,2005,3.2925357464302415e-05
Serbia,Nisavski okrug,2005,2.5048182989580297e-05
Serbia,Macvanski okrug,2005,3.0213575098557474e-05
Serbia,Juznobacki okrug,2005,2.4280451354533977e-05
Serbia,Jablanicki okrug,2005,2.2534579409755846e-05
Serbia,Rasinski okrug,2005,2.5760854083328564e-05
Serbia,Zajecarski,2005,2.6492447757804754e-05
Serbia,Kolubarski okrug,2005,3.028974119937781e-05
Serbia,Srednjebanatski okrug,2005,2.329489891647691e-05
Serbia,Sumadijski okrug,2005,2.6933874464978572e-05
Serbia,Severnobanatski okrug,2005,2.3060552885949818e-05
Serbia,Sremski,2005,2.6572977047896252e-05
Serbia,Prizrenski okrug,2005,3.511215507651941e-05
Serbia,Branicevski okrug,2005,2.769526990503533e-05
Serbia,Toplicki okrug,2006,2.494456571926978e-05
Serbia,Kosovski okrug,2006,2.4800325557331842e-05
Serbia,Severnobacki okrug,2006,1.9063950259992327e-05
Serbia,Pcinjski okrug,2006,2.067572021916912e-05
Serbia,Moravicki okrug,2006,3.0052826992409286e-05
Serbia,Grad Beograd,2006,2.3598761348806204e-05
Serbia,Zlatiborski okrug,2006,2.928963643652101e-05
Serbia,Juznobanatski okrug,2006,2.0965691041066295e-05
Serbia,Raski okrug,2006,2.6232593163576388e-05
Serbia,Pirotski okrug,2006,2.1519829706069988e-05
Serbia,Pomoravski okrug,2006,2.245176857348004e-05
Serbia,Borski okrug,2006,2.169720166102075e-05
Serbia,Kosovskomitrovicki okrug,2006,2.994287403939527e-05
Serbia,Nisavski okrug,2006,2.186431370019035e-05
Serbia,Macvanski okrug,2006,2.653138930834113e-05
Serbia,Juznobacki okrug,2006,1.9642045343499286e-05
Serbia,Jablanicki okrug,2006,2.1867391094727078e-05
Serbia,Rasinski okrug,2006,2.394648661447402e-05
Serbia,Zajecarski,2006,2.1206022351647232e-05
Serbia,Kolubarski okrug,2006,2.6943683513043954e-05
Serbia,Srednjebanatski okrug,2006,1.904423638541017e-05
Serbia,Sumadijski okrug,2006,2.3566696969605044e-05
Serbia,Severnobanatski okrug,2006,1.8358781063278053e-05
Serbia,Sremski,2006,2.2397367501388505e-05
Serbia,Prizrenski okrug,2006,2.90139002656373e-05
Serbia,Branicevski okrug,2006,2.1861202287976056e-05
Serbia,Toplicki okrug,2007,2.4260016731404556e-05
Serbia,Kosovski okrug,2007,2.395602319942785e-05
Serbia,Severnobacki okrug,2007,2.034130842350829e-05
Serbia,Pcinjski okrug,2007,2.0863043799446146e-05
Serbia,Moravicki okrug,2007,2.9316976029826315e-05
Serbia,Grad Beograd,2007,2.4406353273399696e-05
Serbia,Zlatiborski okrug,2007,2.855927340237072e-05
Serbia,Juznobanatski okrug,2007,2.3322364817335295e-05
Serbia,Raski okrug,2007,2.6220495750924517e-05
Serbia,Pirotski okrug,2007,2.1813397407329422e-05
Serbia,Pomoravski okrug,2007,2.3615213220300963e-05
Serbia,Borski okrug,2007,2.198987729857333e-05
Serbia,Kosovskomitrovicki okrug,2007,2.9222203293994336e-05
Serbia,Nisavski okrug,2007,2.1753097389831666e-05
Serbia,Macvanski okrug,2007,2.6654757354588947e-05
Serbia,Juznobacki okrug,2007,2.26513312479196e-05
Serbia,Jablanicki okrug,2007,2.1163648081603784e-05
Serbia,Rasinski okrug,2007,2.4096683552620056e-05
Serbia,Zajecarski,2007,2.116546649144624e-05
Serbia,Kolubarski okrug,2007,2.649935278340207e-05
Serbia,Srednjebanatski okrug,2007,2.2602863945064833e-05
Serbia,Sumadijski okrug,2007,2.4423035508597873e-05
Serbia,Severnobanatski okrug,2007,2.0801502177959013e-05
Serbia,Sremski,2007,2.4427669449310506e-05
Serbia,Prizrenski okrug,2007,2.800971123632537e-05
Serbia,Branicevski okrug,2007,2.273862522493718e-05
Serbia,Toplicki okrug,2008,2.2045871388974723e-05
Serbia,Kosovski okrug,2008,2.197539655411794e-05
Serbia,Severnobacki okrug,2008,1.7487852037589846e-05
Serbia,Pcinjski okrug,2008,1.7811122479795118e-05
Serbia,Moravicki okrug,2008,2.653819591142476e-05
Serbia,Grad Beograd,2008,1.9121054067304675e-05
Serbia,Zlatiborski okrug,2008,2.542163193592412e-05
Serbia,Juznobanatski okrug,2008,1.6868868922128824e-05
Serbia,Raski okrug,2008,2.3327122950907626e-05
Serbia,Pirotski okrug,2008,1.8661974153961263e-05
Serbia,Pomoravski okrug,2008,2.056048839518512e-05
Serbia,Borski okrug,2008,2.032392060592593e-05
Serbia,Kosovskomitrovicki okrug,2008,2.750969549659822e-05
Serbia,Nisavski okrug,2008,2.0108225916803946e-05
Serbia,Macvanski okrug,2008,2.2171827061829357e-05
Serbia,Juznobacki okrug,2008,1.7115254511559622e-05
Serbia,Jablanicki okrug,2008,1.9013452368000906e-05
Serbia,Rasinski okrug,2008,2.1634916417786105e-05
Serbia,Zajecarski,2008,1.9273947278680088e-05
Serbia,Kolubarski okrug,2008,2.2269191917118685e-05
Serbia,Srednjebanatski okrug,2008,1.6199174020847806e-05
Serbia,Sumadijski okrug,2008,2.0694624460995373e-05
Serbia,Severnobanatski okrug,2008,1.6846479311006925e-05
Serbia,Sremski,2008,1.8723851194242986e-05
Serbia,Prizrenski okrug,2008,2.7480469309448807e-05
Serbia,Branicevski okrug,2008,1.902373140591804e-05
Serbia,Toplicki okrug,2009,2.780728836645115e-05
Serbia,Kosovski okrug,2009,2.8391055265962626e-05
Serbia,Severnobacki okrug,2009,1.8064666941726888e-05
Serbia,Pcinjski okrug,2009,2.3671304502315138e-05
Serbia,Moravicki okrug,2009,3.1926799855518264e-05
Serbia,Grad Beograd,2009,2.5485405148018003e-05
Serbia,Zlatiborski okrug,2009,3.145936795808287e-05
Serbia,Juznobanatski okrug,2009,2.2932852962546473e-05
Serbia,Raski okrug,2009,2.900889685343423e-05
Serbia,Pirotski okrug,2009,2.325840976169502e-05
Serbia,Pomoravski okrug,2009,2.6544717487198e-05
Serbia,Borski okrug,2009,2.5880291906174887e-05
Serbia,Kosovskomitrovicki okrug,2009,3.250139556638171e-05
Serbia,Nisavski okrug,2009,2.5030763806752373e-05
Serbia,Macvanski okrug,2009,2.7416183341936556e-05
Serbia,Juznobacki okrug,2009,1.934400192362931e-05
Serbia,Jablanicki okrug,2009,2.4093844606751543e-05
Serbia,Rasinski okrug,2009,2.7129893764213068e-05
Serbia,Zajecarski,2009,2.42466312848756e-05
Serbia,Kolubarski okrug,2009,2.7482211739698277e-05
Serbia,Srednjebanatski okrug,2009,2.063405685663137e-05
Serbia,Sumadijski okrug,2009,2.6908193773106997e-05
Serbia,Severnobanatski okrug,2009,1.8536247813018116e-05
Serbia,Sremski,2009,2.2315170173826794e-05
Serbia,Prizrenski okrug,2009,3.5047839151166236e-05
Serbia,Branicevski okrug,2009,2.526687170857479e-05
Serbia,Toplicki okrug,2010,2.7851143092523973e-05
Serbia,Kosovski okrug,2010,3.614267057135597e-05
Serbia,Severnobacki okrug,2010,2.6311367103441324e-05
Serbia,Pcinjski okrug,2010,3.0249978424971385e-05
Serbia,Moravicki okrug,2010,3.274685331196755e-05
Serbia,Grad Beograd,2010,2.1975392996864684e-05
Serbia,Zlatiborski okrug,2010,3.279516288993515e-05
Serbia,Juznobanatski okrug,2010,1.9281588811518684e-05
Serbia,Raski okrug,2010,2.504826549909467e-05
Serbia,Pirotski okrug,2010,2.6157773675095086e-05
Serbia,Pomoravski okrug,2010,2.2486359455342608e-05
Serbia,Borski okrug,2010,2.4078894076258923e-05
Serbia,Kosovskomitrovicki okrug,2010,3.369552320009461e-05
Serbia,Nisavski okrug,2010,2.3090579110392657e-05
Serbia,Macvanski okrug,2010,2.7354017878640963e-05
Serbia,Juznobacki okrug,2010,2.4529150903636793e-05
Serbia,Jablanicki okrug,2010,2.598119679693885e-05
Serbia,Rasinski okrug,2010,2.312941130355739e-05
Serbia,Zajecarski,2010,2.456195535671668e-05
Serbia,Kolubarski okrug,2010,2.7015828756304927e-05
Serbia,Srednjebanatski okrug,2010,2.141525381678851e-05
Serbia,Sumadijski okrug,2010,2.2616683712802416e-05
Serbia,Severnobanatski okrug,2010,2.483415422697514e-05
Serbia,Sremski,2010,2.4845560896361956e-05
Serbia,Prizrenski okrug,2010,5.156194626939244e-05
Serbia,Branicevski okrug,2010,2.095009147022135e-05
Serbia,Toplicki okrug,2011,1.6124067475938492e-05
Serbia,Kosovski okrug,2011,1.4675744709702343e-05
Serbia,Severnobacki okrug,2011,1.2398425952871625e-05
Serbia,Pcinjski okrug,2011,1.2684795709227364e-05
Serbia,Moravicki okrug,2011,2.0742881082311567e-05
Serbia,Grad Beograd,2011,1.5827343380397314e-05
Serbia,Zlatiborski okrug,2011,2.029122772374671e-05
Serbia,Juznobanatski okrug,2011,1.4432425544046939e-05
Serbia,Raski okrug,2011,1.8286815288851937e-05
Serbia,Pirotski okrug,2011,1.2710940026490944e-05
Serbia,Pomoravski okrug,2011,1.5591717848027918e-05
Serbia,Borski okrug,2011,1.4169686978019827e-05
Serbia,Kosovskomitrovicki okrug,2011,1.9789196917980372e-05
Serbia,Nisavski okrug,2011,1.4191973605914843e-05
Serbia,Macvanski okrug,2011,1.711531625462707e-05
Serbia,Juznobacki okrug,2011,1.3031310297889003e-05
Serbia,Jablanicki okrug,2011,1.3177214285558452e-05
Serbia,Rasinski okrug,2011,1.6392750857630034e-05
Serbia,Zajecarski,2011,1.2845267320457962e-05
Serbia,Kolubarski okrug,2011,1.7119744262464013e-05
Serbia,Srednjebanatski okrug,2011,1.3032692614039436e-05
Serbia,Sumadijski okrug,2011,1.6453387900325663e-05
Serbia,Severnobanatski okrug,2011,1.2201072668737033e-05
Serbia,Sremski,2011,1.4485012923485622e-05
Serbia,Prizrenski okrug,2011,1.7582601159280317e-05
Serbia,Branicevski okrug,2011,1.4323002131907034e-05
Serbia,Toplicki okrug,2012,2.264661754173987e-05
Serbia,Kosovski okrug,2012,2.27363008777836e-05
Serbia,Severnobacki okrug,2012,1.6722686519404615e-05
Serbia,Pcinjski okrug,2012,1.916361614505466e-05
Serbia,Moravicki okrug,2012,2.5760614577835685e-05
Serbia,Grad Beograd,2012,2.194497752648257e-05
Serbia,Zlatiborski okrug,2012,2.544767845278973e-05
Serbia,Juznobanatski okrug,2012,2.0348558800801268e-05
Serbia,Raski okrug,2012,2.3782185323445955e-05
Serbia,Pirotski okrug,2012,1.9334575026314923e-05
Serbia,Pomoravski okrug,2012,2.3067466759585038e-05
Serbia,Borski okrug,2012,2.1988282949915742e-05
Serbia,Kosovskomitrovicki okrug,2012,2.6335221970263945e-05
Serbia,Nisavski okrug,2012,2.1376444625399348e-05
Serbia,Macvanski okrug,2012,2.2901632471153988e-05
Serbia,Juznobacki okrug,2012,1.792519081425105e-05
Serbia,Jablanicki okrug,2012,2.0337892695422536e-05
Serbia,Rasinski okrug,2012,2.2695948778478527e-05
Serbia,Zajecarski,2012,1.9434831990419312e-05
Serbia,Kolubarski okrug,2012,2.333550189416695e-05
Serbia,Srednjebanatski okrug,2012,1.8143135119542585e-05
Serbia,Sumadijski okrug,2012,2.272179990807492e-05
Serbia,Severnobanatski okrug,2012,1.651310495438019e-05
Serbia,Sremski,2012,2.0054907508151527e-05
Serbia,Prizrenski okrug,2012,2.8397758520044626e-05
Serbia,Branicevski okrug,2012,2.3739591561556367e-05
Serbia,Toplicki okrug,2013,2.168160247843313e-05
Serbia,Kosovski okrug,2013,2.227485051801518e-05
Serbia,Severnobacki okrug,2013,1.9341271095226393e-05
Serbia,Pcinjski okrug,2013,1.7271735285700413e-05
Serbia,Moravicki okrug,2013,2.467335164703223e-05
Serbia,Grad Beograd,2013,1.950851290269087e-05
Serbia,Zlatiborski okrug,2013,2.3643901060330405e-05
Serbia,Juznobanatski okrug,2013,1.827318368502473e-05
Serbia,Raski okrug,2013,2.2656204282927523e-05
Serbia,Pirotski okrug,2013,1.711351537212222e-05
Serbia,Pomoravski okrug,2013,2.0209278697909856e-05
Serbia,Borski okrug,2013,1.926069386312987e-05
Serbia,Kosovskomitrovicki okrug,2013,2.697710119490024e-05
Serbia,Nisavski okrug,2013,1.852768166971725e-05
Serbia,Macvanski okrug,2013,2.1735432329824295e-05
Serbia,Juznobacki okrug,2013,1.9640074166549226e-05
Serbia,Jablanicki okrug,2013,1.782821829962897e-05
Serbia,Rasinski okrug,2013,2.0969738676947082e-05
Serbia,Zajecarski,2013,1.7268842241710855e-05
Serbia,Kolubarski okrug,2013,2.1364091710533255e-05
Serbia,Srednjebanatski okrug,2013,1.8627612178029944e-05
Serbia,Sumadijski okrug,2013,2.0410924581900265e-05
Serbia,Severnobanatski okrug,2013,1.8844812812150263e-05
Serbia,Sremski,2013,2.028900158407904e-05
